"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°C)","Indoor Humidity (%)","Indoor Battery","Absolute Pressure (hPa)","Outdoor Battery","Avg Wind Direction (10 mins) (°)","Avg Wind Speed (10 mins) (km/hr)","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2025-07-31T11:50:00+05:30,2025-07-31 11:50:00,28.4,31.6,22.6,12.2,14.8,14.8,313,0,0,0,0,118.7,118.7,950.9,71,5,615.1,28.9,71,1,950.9,1,313,12.2,32.7,23.1
2025-07-31T11:45:00+05:30,2025-07-31 11:45:00,28.4,31.6,22.6,12.2,14.8,14.8,313,0,0,0,0,118.7,118.7,950.9,71,5,615.1,28.9,70,1,950.9,1,313,12.2,32.5,22.8
2025-07-31T11:40:00+05:30,2025-07-31 11:40:00,28.4,31.6,22.6,12.2,14.8,14.8,313,0,0,0,0,118.7,118.7,951.2,71,5,615.1,28.8,71,1,951.2,1,313,12.2,32.4,23
2025-07-31T11:35:00+05:30,2025-07-31 11:35:00,28.4,31.6,22.6,12.2,14.8,14.8,313,0,0,0,0,118.7,118.7,951.2,71,5,615.1,28.7,71,1,951.2,1,313,12.2,32.3,22.9
2025-07-31T11:30:00+05:30,2025-07-31 11:30:00,28.4,31.6,22.6,12.2,14.8,14.8,313,0,0,0,0,118.7,118.7,951.1,71,5,615.1,28.7,71,1,951.1,1,0,0,32.3,22.9
2025-07-31T11:25:00+05:30,2025-07-31 11:25:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.3,,,,28.6,71,1,951.3,,,,32.1,22.8
2025-07-31T11:20:00+05:30,2025-07-31 11:20:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.1,,,,28.6,71,1,951.1,,,,32.1,22.8
2025-07-31T11:15:00+05:30,2025-07-31 11:15:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.5,,,,28.5,71,1,951.5,,,,31.8,22.7
2025-07-31T11:10:00+05:30,2025-07-31 11:10:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.4,,,,28.4,71,1,951.4,,,,31.6,22.6
2025-07-31T11:05:00+05:30,2025-07-31 11:05:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.5,,,,28.4,72,1,951.5,,,,31.7,22.8
2025-07-31T11:00:00+05:30,2025-07-31 11:00:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.6,,,,28.4,72,1,951.6,,,,31.7,22.8
2025-07-31T10:55:00+05:30,2025-07-31 10:55:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.4,,,,28.4,72,1,951.4,,,,31.7,22.8
2025-07-31T10:50:00+05:30,2025-07-31 10:50:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.7,,,,28.3,72,1,951.7,,,,31.5,22.7
2025-07-31T10:45:00+05:30,2025-07-31 10:45:00,26.6,27.4,22.4,4.3,5.5,5.5,174,0,0,0,0,118.7,118.7,951.6,78,3,316.6,28.3,72,1,951.6,1,174,4.3,31.5,22.7
2025-07-31T10:40:00+05:30,2025-07-31 10:40:00,26.6,27.4,22.4,4.3,5.5,5.5,174,0,0,0,0,118.7,118.7,951.7,78,3,316.6,28.3,72,1,951.7,1,174,4.3,31.5,22.7
2025-07-31T10:36:00+05:30,2025-07-31 10:36:00,26.6,27.4,22.4,4.3,5.5,5.5,174,0,0,0,0,118.7,118.7,952,78,3,316.6,28.3,72,1,952,1,174,4.3,31.5,22.7
2025-07-31T10:30:00+05:30,2025-07-31 10:30:00,26.6,27.4,22.4,4.3,5.5,5.5,174,0,0,0,0,118.7,118.7,951.7,78,3,316.6,28.3,72,1,951.7,1,174,4.3,31.5,22.7
2025-07-31T10:25:00+05:30,2025-07-31 10:25:00,26.6,27.4,22.4,4.3,5.5,5.5,174,0,0,0,0,118.7,118.7,951.8,78,3,316.6,28.2,72,1,951.8,1,174,4.3,31.4,22.7
2025-07-31T10:20:00+05:30,2025-07-31 10:20:00,26.6,27.4,22.4,4.3,5.5,5.5,174,0,0,0,0,118.7,118.7,952,78,3,316.6,28.2,72,1,952,1,174,4.3,31.4,22.7
2025-07-31T10:15:00+05:30,2025-07-31 10:15:00,26.6,27.4,22.4,4.3,5.5,5.5,174,0,0,0,0,118.7,118.7,951.9,78,3,316.6,28.1,72,1,951.9,1,174,4.3,31.2,22.6
2025-07-31T10:10:00+05:30,2025-07-31 10:10:00,26.6,27.4,22.4,4.3,5.5,5.5,174,0,0,0,0,118.7,118.7,951.9,78,3,316.6,28.2,72,1,951.9,1,174,4.3,31.4,22.7
2025-07-31T10:05:00+05:30,2025-07-31 10:05:00,26.6,27.4,22.4,4.3,5.5,5.5,174,0,0,0,0,118.7,118.7,952,78,3,316.6,28.2,72,1,952,1,174,4.3,31.4,22.7
2025-07-31T10:00:00+05:30,2025-07-31 10:00:00,26.6,27.4,22.4,4.3,5.5,5.5,174,0,0,0,0,118.7,118.7,952,78,3,316.6,28.2,72,1,952,1,174,4.3,31.4,22.7
2025-07-31T09:55:00+05:30,2025-07-31 09:55:00,26.6,27.4,22.4,4.3,5.5,5.5,174,0,0,0,0,118.7,118.7,951.9,78,3,316.6,28.1,72,1,951.9,1,174,4.3,31.2,22.6
2025-07-31T09:50:00+05:30,2025-07-31 09:50:00,26.6,27.4,22.4,4.3,5.5,5.5,174,0,0,0,0,118.7,118.7,951.9,78,3,316.6,28.1,72,1,951.9,1,174,4.3,31.2,22.6
2025-07-31T09:45:00+05:30,2025-07-31 09:45:00,,,,,,,,0,0,0,0,118.7,118.7,951.9,,,,28,72,1,951.9,,,,30.9,22.4
2025-07-31T09:40:00+05:30,2025-07-31 09:40:00,,,,,,,,0,0,0,0,118.7,118.7,951.8,,,,28,72,1,951.8,,,,30.9,22.4
2025-07-31T09:35:00+05:30,2025-07-31 09:35:00,,,,,,,,0,0,0,0,118.7,118.7,952,,,,27.9,73,1,952,,,,30.8,22.6
2025-07-31T09:30:00+05:30,2025-07-31 09:30:00,,,,,,,,0,0,0,0,118.7,118.7,952.1,,,,27.9,72,1,952.1,,,,30.7,22.4
2025-07-31T09:25:00+05:30,2025-07-31 09:25:00,,,,,,,,0,0,0,0,118.7,118.7,952.1,,,,27.8,72,1,952.1,,,,30.5,22.3
2025-07-31T09:20:00+05:30,2025-07-31 09:20:00,,,,,,,,0,0,0,0,118.7,118.7,952,,,,27.8,72,1,952,,,,30.5,22.3
2025-07-31T09:15:00+05:30,2025-07-31 09:15:00,,,,,,,,0,0,0,0,118.7,118.7,952.1,,,,27.8,72,1,952.1,,,,30.5,22.3
2025-07-31T09:10:00+05:30,2025-07-31 09:10:00,,,,,,,,0,0,0,0,118.7,118.7,952.1,,,,27.7,72,1,952.1,,,,30.4,22.2
2025-07-31T09:05:00+05:30,2025-07-31 09:05:00,,,,,,,,0,0,0,0,118.7,118.7,952.5,,,,27.7,72,1,952.5,,,,30.4,22.2
2025-07-31T09:00:00+05:30,2025-07-31 09:00:00,,,,,,,,0,0,0,0,118.7,118.7,952.3,,,,27.6,72,1,952.3,,,,30.2,22.1
2025-07-31T08:55:00+05:30,2025-07-31 08:55:00,,,,,,,,0,0,0,0,118.7,118.7,952.4,,,,27.6,73,1,952.4,,,,30.3,22.3
2025-07-31T08:50:00+05:30,2025-07-31 08:50:00,,,,,,,,0,0,0,0,118.7,118.7,952.3,,,,27.6,72,1,952.3,,,,30.2,22.1
2025-07-31T08:45:00+05:30,2025-07-31 08:45:00,,,,,,,,0,0,0,0,118.7,118.7,952.2,,,,27.5,72,1,952.2,,,,29.9,22
2025-07-31T08:40:00+05:30,2025-07-31 08:40:00,,,,,,5.5,,0,0,0,0,118.7,118.7,952.2,,,,27.4,73,1,952.2,,,,29.8,22.1
2025-07-31T08:35:00+05:30,2025-07-31 08:35:00,,,,,,5.5,,0,0,0,0,118.7,118.7,952.2,,,,27.5,73,1,952.2,,,,30.1,22.2
2025-07-31T08:30:00+05:30,2025-07-31 08:30:00,,,,,,5.5,,0,0,0,0,118.7,118.7,952.1,,,,27.5,72,1,952.1,,,,29.9,22
2025-07-31T08:25:00+05:30,2025-07-31 08:25:00,,,,,,5.5,,0,0,0,0,118.7,118.7,952.2,,,,27.4,73,1,952.2,,,,29.8,22.1
2025-07-31T08:20:00+05:30,2025-07-31 08:20:00,,,,,,5.5,,0,0,0,0,118.7,118.7,952.2,,,,27.4,73,1,952.2,,,,29.8,22.1
2025-07-31T08:15:00+05:30,2025-07-31 08:15:00,,,,,,5.5,,0,0,0,0,118.7,118.7,952.1,,,,27.4,73,1,952.1,,,,29.8,22.1
2025-07-31T08:10:00+05:30,2025-07-31 08:10:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.9,,,,27.5,73,1,951.9,,,,30.1,22.2
2025-07-31T08:05:00+05:30,2025-07-31 08:05:00,,,,,,5.5,,0,0,0,0,118.7,118.7,952.1,,,,27.5,73,1,952.1,,,,30.1,22.2
2025-07-31T08:00:00+05:30,2025-07-31 08:00:00,,,,,,5.5,,0,0,0,0,118.7,118.7,952,,,,27.4,73,1,952,,,,29.8,22.1
2025-07-31T07:55:00+05:30,2025-07-31 07:55:00,,,,,,5.5,,0,0,0,0,118.7,118.7,952,,,,27.4,72,1,952,,,,29.7,21.9
2025-07-31T07:50:00+05:30,2025-07-31 07:50:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.8,,,,27.4,72,1,951.8,,,,29.7,21.9
2025-07-31T07:45:00+05:30,2025-07-31 07:45:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.9,,,,27.3,73,1,951.9,,,,29.6,22
2025-07-31T07:40:00+05:30,2025-07-31 07:40:00,,,,,,5.5,,0,0,0,0,118.7,118.7,952,,,,27.3,72,1,952,,,,29.6,21.8
2025-07-31T07:35:00+05:30,2025-07-31 07:35:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.9,,,,27.3,72,1,951.9,,,,29.6,21.8
2025-07-31T07:30:00+05:30,2025-07-31 07:30:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.8,,,,27.2,72,1,951.8,,,,29.4,21.7
2025-07-31T07:25:00+05:30,2025-07-31 07:25:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.9,,,,27.2,72,1,951.9,,,,29.4,21.7
2025-07-31T07:20:00+05:30,2025-07-31 07:20:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.8,,,,27.2,72,1,951.8,,,,29.4,21.7
2025-07-31T07:15:00+05:30,2025-07-31 07:15:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.6,,,,27.1,72,1,951.6,,,,29.2,21.6
2025-07-31T07:10:00+05:30,2025-07-31 07:10:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.5,,,,27.1,73,1,951.5,,,,29.3,21.8
2025-07-31T07:05:00+05:30,2025-07-31 07:05:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.6,,,,27.1,73,1,951.6,,,,29.3,21.8
2025-07-31T07:00:00+05:30,2025-07-31 07:00:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.7,,,,27.1,73,1,951.7,,,,29.3,21.8
2025-07-31T06:55:00+05:30,2025-07-31 06:55:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.4,,,,27.1,72,1,951.4,,,,29.2,21.6
2025-07-31T06:50:00+05:30,2025-07-31 06:50:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.3,,,,27.1,73,1,951.3,,,,29.3,21.8
2025-07-31T06:45:00+05:30,2025-07-31 06:45:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.5,,,,27.1,72,1,951.5,,,,29.2,21.6
2025-07-31T06:40:00+05:30,2025-07-31 06:40:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.2,,,,27.1,72,1,951.2,,,,29.2,21.6
2025-07-31T06:35:00+05:30,2025-07-31 06:35:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.3,,,,27.1,72,1,951.3,,,,29.2,21.6
2025-07-31T06:30:00+05:30,2025-07-31 06:30:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.3,,,,27.1,72,1,951.3,,,,29.2,21.6
2025-07-31T06:25:00+05:30,2025-07-31 06:25:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.2,,,,27.2,72,1,951.2,,,,29.4,21.7
2025-07-31T06:20:00+05:30,2025-07-31 06:20:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.2,,,,27.2,72,1,951.2,,,,29.4,21.7
2025-07-31T06:15:00+05:30,2025-07-31 06:15:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.1,,,,27.2,72,1,951.1,,,,29.4,21.7
2025-07-31T06:10:00+05:30,2025-07-31 06:10:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.1,,,,27.2,72,1,951.1,,,,29.4,21.7
2025-07-31T06:05:00+05:30,2025-07-31 06:05:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.1,,,,27.2,72,1,951.1,,,,29.4,21.7
2025-07-31T06:00:00+05:30,2025-07-31 06:00:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.2,,,,27.2,72,1,951.2,,,,29.4,21.7
2025-07-31T05:55:00+05:30,2025-07-31 05:55:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.1,,,,27.2,72,1,951.1,,,,29.4,21.7
2025-07-31T05:50:00+05:30,2025-07-31 05:50:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.1,,,,27.2,72,1,951.1,,,,29.4,21.7
2025-07-31T05:45:00+05:30,2025-07-31 05:45:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.1,,,,27.2,72,1,951.1,,,,29.4,21.7
2025-07-31T05:40:00+05:30,2025-07-31 05:40:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951,,,,27.2,72,1,951,,,,29.4,21.7
2025-07-31T05:35:00+05:30,2025-07-31 05:35:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.2,,,,27.2,72,1,951.2,,,,29.4,21.7
2025-07-31T05:30:00+05:30,2025-07-31 05:30:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951,,,,27.2,72,1,951,,,,29.4,21.7
2025-07-31T05:25:00+05:30,2025-07-31 05:25:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.1,,,,27.1,72,1,951.1,,,,29.2,21.6
2025-07-31T05:20:00+05:30,2025-07-31 05:20:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951,,,,27.1,72,1,951,,,,29.2,21.6
2025-07-31T05:15:00+05:30,2025-07-31 05:15:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.1,,,,27,72,1,951.1,,,,29,21.5
2025-07-31T05:10:00+05:30,2025-07-31 05:10:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.1,,,,27,72,1,951.1,,,,29,21.5
2025-07-31T05:05:00+05:30,2025-07-31 05:05:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.2,,,,27,73,1,951.2,,,,29.1,21.7
2025-07-31T05:00:00+05:30,2025-07-31 05:00:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.2,,,,27,73,1,951.2,,,,29.1,21.7
2025-07-31T04:55:00+05:30,2025-07-31 04:55:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.2,,,,27,72,1,951.2,,,,29,21.5
2025-07-31T04:50:00+05:30,2025-07-31 04:50:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.4,,,,27,73,1,951.4,,,,29.1,21.7
2025-07-31T04:45:00+05:30,2025-07-31 04:45:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.3,,,,27,72,1,951.3,,,,29,21.5
2025-07-31T04:40:00+05:30,2025-07-31 04:40:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951,,,,27,72,1,951,,,,29,21.5
2025-07-31T04:35:00+05:30,2025-07-31 04:35:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951,,,,27,73,1,951,,,,29.1,21.7
2025-07-31T04:30:00+05:30,2025-07-31 04:30:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.1,,,,27.1,73,1,951.1,,,,29.3,21.8
2025-07-31T04:25:00+05:30,2025-07-31 04:25:00,,,,,,5.5,,0,0,0,0,118.7,118.7,950.9,,,,27.1,72,1,950.9,,,,29.2,21.6
2025-07-31T04:20:00+05:30,2025-07-31 04:20:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.1,,,,27.1,72,1,951.1,,,,29.2,21.6
2025-07-31T04:15:00+05:30,2025-07-31 04:15:00,,,,,,5.5,,0,0,0,0,118.7,118.7,950.8,,,,27.1,72,1,950.8,,,,29.2,21.6
2025-07-31T04:10:00+05:30,2025-07-31 04:10:00,,,,,,5.5,,0,0,0,0,118.7,118.7,950.7,,,,27.2,72,1,950.7,,,,29.4,21.7
2025-07-31T04:05:00+05:30,2025-07-31 04:05:00,,,,,,5.5,,0,0,0,0,118.7,118.7,950.8,,,,27.2,72,1,950.8,,,,29.4,21.7
2025-07-31T04:00:00+05:30,2025-07-31 04:00:00,,,,,,5.5,,0,0,0,0,118.7,118.7,950.9,,,,27.2,72,1,950.9,,,,29.4,21.7
2025-07-31T03:55:00+05:30,2025-07-31 03:55:00,,,,,,5.5,,0,0,0,0,118.7,118.7,950.8,,,,27.2,72,1,950.8,,,,29.4,21.7
2025-07-31T03:50:00+05:30,2025-07-31 03:50:00,,,,,,5.5,,0,0,0,0,118.7,118.7,950.5,,,,27.2,72,1,950.5,,,,29.4,21.7
2025-07-31T03:45:00+05:30,2025-07-31 03:45:00,,,,,,5.5,,0,0,0,0,118.7,118.7,950.7,,,,27.2,71,1,950.7,,,,29.3,21.5
2025-07-31T03:40:00+05:30,2025-07-31 03:40:00,,,,,,5.5,,0,0,0,0,118.7,118.7,950.7,,,,27.2,72,1,950.7,,,,29.4,21.7
2025-07-31T03:35:00+05:30,2025-07-31 03:35:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951,,,,27.2,71,1,951,,,,29.3,21.5
2025-07-31T03:30:00+05:30,2025-07-31 03:30:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.1,,,,27.2,71,1,951.1,,,,29.3,21.5
2025-07-31T03:25:00+05:30,2025-07-31 03:25:00,,,,,,5.5,,0,0,0,0,118.7,118.7,950.9,,,,27.2,71,1,950.9,,,,29.3,21.5
2025-07-31T03:20:00+05:30,2025-07-31 03:20:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.1,,,,27.2,71,1,951.1,,,,29.3,21.5
2025-07-31T03:15:00+05:30,2025-07-31 03:15:00,22.9,23.6,21.2,2.1,3.5,5.5,187,0,0,0,0,118.7,118.7,950.9,90,0,0,27.3,72,1,950.9,1,187,2.1,29.6,21.8
2025-07-31T03:10:00+05:30,2025-07-31 03:10:00,22.9,23.6,21.2,2.1,3.5,5.5,187,0,0,0,0,118.7,118.7,950.8,90,0,0,27.3,72,1,950.8,1,187,2.1,29.6,21.8
2025-07-31T03:05:00+05:30,2025-07-31 03:05:00,22.9,23.6,21.2,2.1,3.5,5.5,187,0,0,0,0,118.7,118.7,950.8,90,0,0,27.4,71,1,950.8,1,187,2.1,29.6,21.7
2025-07-31T03:00:00+05:30,2025-07-31 03:00:00,22.9,23.6,21.2,2.1,3.5,5.5,187,0,0,0,0,118.7,118.7,951.1,90,0,0,27.4,71,1,951.1,1,187,2.1,29.6,21.7
2025-07-31T02:55:00+05:30,2025-07-31 02:55:00,22.9,23.6,21.2,2.1,3.5,5.5,187,0,0,0,0,118.7,118.7,951,90,0,0,27.4,71,1,951,1,187,2.1,29.6,21.7
2025-07-31T02:50:00+05:30,2025-07-31 02:50:00,22.9,23.6,21.2,2.1,3.5,5.5,187,0,0,0,0,118.7,118.7,951.3,90,0,0,27.4,70,1,951.3,1,187,2.1,29.6,21.4
2025-07-31T02:45:00+05:30,2025-07-31 02:45:00,22.9,23.6,21.2,2.1,3.5,5.5,187,0,0,0,0,118.7,118.7,951.2,90,0,0,27.4,70,1,951.2,1,187,2.1,29.6,21.4
2025-07-31T02:40:00+05:30,2025-07-31 02:40:00,22.9,23.6,21.2,2.1,3.5,5.5,187,0,0,0,0,118.7,118.7,951.2,90,0,0,27.4,70,1,951.2,1,187,2.1,29.6,21.4
2025-07-31T02:35:00+05:30,2025-07-31 02:35:00,22.9,23.6,21.2,2.1,3.5,5.5,187,0,0,0,0,118.7,118.7,951.3,90,0,0,27.4,70,1,951.3,1,187,2.1,29.6,21.4
2025-07-31T02:30:00+05:30,2025-07-31 02:30:00,22.9,23.6,21.2,2.1,3.5,5.5,187,0,0,0,0,118.7,118.7,951.2,90,0,0,27.5,71,1,951.2,1,187,2.1,29.8,21.8
2025-07-31T02:25:00+05:30,2025-07-31 02:25:00,22.9,23.6,21.2,2.1,3.5,5.5,187,0,0,0,0,118.7,118.7,951.1,90,0,0,27.5,71,1,951.1,1,187,2.1,29.8,21.8
2025-07-31T02:20:00+05:30,2025-07-31 02:20:00,22.9,23.6,21.2,2.1,3.5,5.5,187,0,0,0,0,118.7,118.7,951,90,0,0,27.5,70,1,951,1,227,3.5,29.7,21.5
2025-07-31T02:15:00+05:30,2025-07-31 02:15:00,23.7,24.4,21.2,3.5,3.5,5.5,227,0,0,0,0,118.7,118.7,951.1,86,0,0,27.5,70,1,951.1,1,227,3.5,29.7,21.5
2025-07-31T02:10:00+05:30,2025-07-31 02:10:00,23.7,24.4,21.2,3.5,3.5,5.5,227,0,0,0,0,118.7,118.7,951.1,86,0,0,27.6,70,1,951.1,1,227,3.5,29.9,21.6
2025-07-31T02:05:00+05:30,2025-07-31 02:05:00,23.7,24.4,21.2,3.5,3.5,5.5,227,0,0,0,0,118.7,118.7,951.1,86,0,0,27.7,70,1,951.1,1,227,3.5,30.1,21.7
2025-07-31T02:00:00+05:30,2025-07-31 02:00:00,23.7,24.4,21.2,3.5,3.5,5.5,227,0,0,0,0,118.7,118.7,951.1,86,0,0,27.7,70,1,951.1,1,227,3.5,30.1,21.7
2025-07-31T01:55:00+05:30,2025-07-31 01:55:00,23.7,24.4,21.2,3.5,3.5,5.5,227,0,0,0,0,118.7,118.7,951.1,86,0,0,27.7,70,1,951.1,1,227,3.5,30.1,21.7
2025-07-31T01:50:00+05:30,2025-07-31 01:50:00,23.7,24.4,21.2,3.5,3.5,5.5,227,0,0,0,0,118.7,118.7,951.1,86,0,0,27.8,70,1,951.1,1,227,3.5,30.2,21.8
2025-07-31T01:45:00+05:30,2025-07-31 01:45:00,23.7,24.4,21.2,3.5,3.5,5.5,227,0,0,0,0,118.7,118.7,951.3,86,0,0,27.8,70,1,951.3,1,227,3.5,30.2,21.8
2025-07-31T01:40:00+05:30,2025-07-31 01:40:00,23.7,24.4,21.2,3.5,3.5,5.5,227,0,0,0,0,118.7,118.7,951.2,86,0,0,27.9,70,1,951.2,1,227,3.5,30.4,21.9
2025-07-31T01:35:00+05:30,2025-07-31 01:35:00,23.7,24.4,21.2,3.5,3.5,5.5,227,0,0,0,0,118.7,118.7,951,86,0,0,27.9,70,1,951,1,0,0,30.4,21.9
2025-07-31T01:30:00+05:30,2025-07-31 01:30:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.1,,,,28,70,1,951.1,,,,30.7,22
2025-07-31T01:25:00+05:30,2025-07-31 01:25:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.3,,,,28,70,1,951.3,,,,30.7,22
2025-07-31T01:20:00+05:30,2025-07-31 01:20:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.3,,,,28,70,1,951.3,,,,30.7,22
2025-07-31T01:15:00+05:30,2025-07-31 01:15:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.4,,,,28,70,1,951.4,,,,30.7,22
2025-07-31T01:10:00+05:30,2025-07-31 01:10:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.6,,,,28,70,1,951.6,,,,30.7,22
2025-07-31T01:05:00+05:30,2025-07-31 01:05:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.5,,,,28.1,70,1,951.5,,,,30.9,22.1
2025-07-31T01:00:00+05:30,2025-07-31 01:00:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.5,,,,28.1,70,1,951.5,,,,30.9,22.1
2025-07-31T00:55:00+05:30,2025-07-31 00:55:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.4,,,,28.1,70,1,951.4,,,,30.9,22.1
2025-07-31T00:50:00+05:30,2025-07-31 00:50:00,,,,,,5.5,,0,0,0,0,118.7,118.7,951.3,,,,28.1,71,1,951.3,,,,31,22.3
2025-07-31T00:45:00+05:30,2025-07-31 00:45:00,23.5,24.3,22.3,4.3,5.5,5.5,228,0,0,0,0,118.7,118.7,951.4,93,0,0,28.1,71,1,951.4,1,228,4.3,31,22.3
2025-07-31T00:40:00+05:30,2025-07-31 00:40:00,23.5,24.3,22.3,4.3,5.5,5.5,228,0,0,0,0,118.7,118.7,951.6,93,0,0,28.1,70,1,951.6,1,228,4.3,30.9,22.1
2025-07-31T00:35:00+05:30,2025-07-31 00:35:00,23.5,24.3,22.3,4.3,5.5,5.5,228,0,0,0,0,118.7,118.7,951.7,93,0,0,28.1,70,1,951.7,1,228,4.3,30.9,22.1
2025-07-31T00:30:00+05:30,2025-07-31 00:30:00,23.5,24.3,22.3,4.3,5.5,5.5,228,0,0,0,0,118.7,118.7,951.7,93,0,0,28.1,70,1,951.7,1,228,4.3,30.9,22.1
2025-07-31T00:25:00+05:30,2025-07-31 00:25:00,23.5,24.3,22.3,4.3,5.5,5.5,228,0,0,0,0,118.7,118.7,952,93,0,0,28.1,70,1,952,1,228,4.3,30.9,22.1
2025-07-31T00:20:00+05:30,2025-07-31 00:20:00,23.5,24.3,22.3,4.3,5.5,5.5,228,0,0,0,0,118.7,118.7,951.9,93,0,0,28.1,71,1,951.9,1,228,4.3,31,22.3
2025-07-31T00:15:00+05:30,2025-07-31 00:15:00,23.5,24.3,22.3,4.3,5.5,5.5,228,0,0,0,0,118.7,118.7,952.1,93,0,0,28,70,1,952.1,1,228,4.3,30.7,22
2025-07-31T00:10:00+05:30,2025-07-31 00:10:00,23.5,24.3,22.3,4.3,5.5,5.5,228,0,0,0,0,118.7,118.7,952.1,93,0,0,28,71,1,952.1,1,228,4.3,30.8,22.2
2025-07-31T00:05:00+05:30,2025-07-31 00:05:00,23.5,24.3,22.3,4.3,5.5,5.5,228,0,0,0,0,118.7,118.7,952.3,93,0,0,28,71,1,952.3,1,228,4.3,30.8,22.2
2025-07-31T00:00:00+05:30,2025-07-31 00:00:00,23.5,24.3,22.3,4.3,5.5,5.5,228,0,0,0,0,118.7,118.7,952.3,93,0,0,28,71,1,952.3,1,228,4.3,30.8,22.2
2025-07-30T23:55:00+05:30,2025-07-30 23:55:00,23.5,24.3,22.3,4.3,5.5,21.9,228,0,0,0,0,118.7,118.7,952.6,93,0,0,28,71,1,952.6,1,228,4.3,30.8,22.2
2025-07-30T23:50:00+05:30,2025-07-30 23:50:00,23.5,24.3,22.3,4.3,5.5,21.9,228,0,0,0,0,118.7,118.7,952.3,93,0,0,28,70,1,952.3,1,0,0,30.7,22
2025-07-30T23:45:00+05:30,2025-07-30 23:45:00,,,,,,21.9,,0,0,0,0,118.7,118.7,952.4,,,,28,71,1,952.4,,,,30.8,22.2
